customer_id,age,gender,education,employment_type,employment_years,annual_income,loan_amount,debt_to_income_ratio,credit_score,num_previous_loans,missed_payments_last_2yr,defaulted
CUST_05708,48,Male,phd,Salaried,22,44412.0,54305,0.31,592,6,11,1
CUST_08328,59,male,Master,,24,68299.0,60818,0.26,433,2,2,0
CUST_06393,34,Male,Master,SELF-EMPLOYED,11,65513.0,70064,0.31,725,4,3,0
CUST_04709,,male,masters,Unemployed,,43764.0,62167,0.39,569,8,5,0
CUST_05853,25,,BACHELOR,Unemployed,26,-14651.0,12649,0.88,474,9,6,1
CUST_08283,30,F,high school,self employed,24,33684.0,26531,0.33,361,6,1,0
CUST_07142,67,,masters,salaried,21,69322.0,37952,0.42,558,2,10,0
CUST_08628,41,M,PhD,Unemployed,20,45245.0,75182,0.67,438,3,7,1
CUST_03478,45,male,phd,self employed,29,63104.0,56627,0.77,813,9,6,1
CUST_08506,30,Male,High School,SELF-EMPLOYED,11,,17097,0.27,593,5,0,0
CUST_03924,40,male,high school,SELF-EMPLOYED,,32662.0,27670,0.35,623,2,10,0
CUST_01748,27,male,PhD,Salaried,0,18637.0,81629,0.32,660,0,11,0
CUST_00732,,male,phd,SELF-EMPLOYED,,39780.0,43199,0.77,445,4,1,1
CUST_02553,31,M,masters,SELF-EMPLOYED,7,55878.0,25494,0.66,431,2,1,1
CUST_09546,69,Male,High School,Self-Employed,29,34748.0,19538,0.19,801,9,0,0
CUST_05114,32,M,,Salaried,11,10033.0,12103,0.6,400,3,12,1
CUST_02662,33,male,High School,Self-Employed,10,71163.0,73719,0.43,,3,9,0
CUST_06607,,Female,,Self-Employed,,74150.0,28625,0.52,719,0,12,0
CUST_07841,34,Female,High School,Self-Employed,15,48965.0,9952,0.27,578,4,13,0
CUST_03113,56,female,phd,salaried,18,94197.0,46769,0.4,318,7,2,0
CUST_03303,51,M,High School,self employed,2,23474.0,62965,0.39,614,3,13,0
CUST_01344,37,Female,Master,Self-Employed,24,21479.0,97185,0.25,741,4,10,0
CUST_01690,56,Male,,SELF-EMPLOYED,16,92860.0,90558,0.54,,2,5,0
CUST_05425,20,Male,High School,,0,57723.0,35931,0.87,526,2,5,1
CUST_09081,65,M,high school,,8,,8820,,600,8,12,1
CUST_05048,22,M,Bachelor,salaried,28,35889.0,32892,0.85,390,4,4,0
CUST_05357,65,male,masters,Self-Employed,24,66798.0,7986,0.44,825,5,12,0
CUST_03308,39,Male,PhD,self employed,29,62081.0,66187,0.72,547,5,2,1
CUST_01504,55,F,Bachelor,self employed,21,49512.0,85202,0.33,497,8,2,1
CUST_01806,65,female,Bachelor,SELF-EMPLOYED,14,14891.0,57340,0.72,709,9,0,0
CUST_06452,69,,phd,salaried,3,21500.0,27169,0.33,401,4,9,0
CUST_05865,35,,Bachelor,salaried,17,,24062,0.16,750,4,8,0
CUST_03791,19,male,High School,Unemployed,1,73872.0,12282,0.69,648,2,5,0
CUST_09664,37,Male,Bachelor,SELF-EMPLOYED,21,60403.0,34908,0.39,573,0,4,0
CUST_08029,37,,PhD,self employed,8,35865.0,26480,0.17,314,5,7,1
CUST_06110,43,M,PhD,Self-Employed,29,38106.0,5783,,661,8,5,0
CUST_05817,29,male,phd,SELF-EMPLOYED,14,8313.0,7770,0.34,826,9,5,0
CUST_07503,67,M,High School,SELF-EMPLOYED,0,48476.0,93096,0.47,845,8,12,1
CUST_01848,24,M,,Self-Employed,17,,95620,0.89,373,7,13,1
CUST_04512,23,male,Master,Self-Employed,25,53399.0,44253,0.48,314,8,3,0
CUST_02431,65,female,Master,Unemployed,10,11069.0,52402,0.88,633,3,6,1
CUST_04660,37,male,High School,SELF-EMPLOYED,25,65663.0,32332,,545,0,9,0
CUST_07037,32,male,High School,,,40052.0,72966,0.66,579,2,6,0
CUST_05775,21,,high school,Self-Employed,,32267.0,60103,0.31,685,7,4,0
CUST_00142,31,Female,,Unemployed,24,95541.0,39075,0.76,518,6,9,1
CUST_08895,54,female,PhD,Unemployed,8,39184.0,99404,0.77,641,7,6,1
CUST_05723,57,Female,masters,Unemployed,21,12925.0,76043,0.81,353,7,0,1
CUST_05447,41,,,salaried,23,71308.0,6937,0.37,683,1,14,0
CUST_03409,,,High School,Self-Employed,19,94213.0,27234,0.45,560,2,3,0
CUST_01117,57,male,BACHELOR,Self-Employed,27,26594.0,87844,0.15,670,0,3,0
CUST_01756,22,,phd,,7,42057.0,92498,0.31,,9,2,0
CUST_00497,57,Male,BACHELOR,Self-Employed,1,38857.0,52369,0.9,619,2,2,0
CUST_05356,32,,,salaried,7,19885.0,87549,0.18,734,1,2,0
CUST_00870,65,,,,19,77819.0,92420,0.68,592,2,11,0
CUST_03357,44,male,high school,Unemployed,18,30702.0,83132,0.24,805,5,14,0
CUST_00912,23,male,BACHELOR,SELF-EMPLOYED,25,44303.0,66913,,367,4,9,1
CUST_00721,37,Female,Master,salaried,14,69406.0,56998,0.34,738,1,6,0
CUST_02805,69,M,Master,SELF-EMPLOYED,7,60860.0,20925,0.86,649,6,10,1
CUST_03293,,,High School,SELF-EMPLOYED,21,72423.0,28593,,741,3,14,1
CUST_00886,35,,high school,Unemployed,9,54101.0,58000,0.58,305,7,0,0
CUST_09737,35,F,phd,self employed,23,62280.0,28707,0.68,445,4,0,0
CUST_06810,24,Male,masters,self employed,4,79677.0,49758,0.6,617,0,6,0
CUST_07412,,female,BACHELOR,Salaried,25,69560.0,38264,0.33,468,9,8,0
CUST_01520,51,Female,,Unemployed,,42686.0,61310,0.89,607,7,3,0
CUST_08824,69,male,phd,salaried,26,0.0,90413,0.31,784,0,0,0
CUST_02746,51,Female,high school,SELF-EMPLOYED,11,17874.0,93860,0.49,718,0,3,0
CUST_06853,52,male,high school,salaried,24,47720.0,85420,0.52,754,4,7,0
CUST_07195,38,Male,Master,salaried,19,58796.0,91760,0.62,488,5,4,1
CUST_00314,66,male,high school,self employed,4,70588.0,62822,0.21,787,2,3,0
CUST_01799,28,male,Bachelor,SELF-EMPLOYED,22,55361.0,41636,0.52,445,5,10,0
CUST_00327,63,Male,High School,salaried,21,51246.0,14570,0.57,765,6,13,1
CUST_08590,,M,phd,Unemployed,0,18930.0,93121,0.73,682,7,12,0
CUST_04204,66,Female,High School,Unemployed,6,90710.0,33798,0.79,428,2,4,1
CUST_03129,33,female,phd,Salaried,0,58620.0,39337,0.68,325,8,2,1
CUST_07089,63,female,High School,salaried,18,20999.0,69441,0.83,757,8,5,0
CUST_06962,47,M,Master,salaried,11,51428.0,68594,0.82,344,5,3,0
CUST_03968,41,male,masters,Self-Employed,13,87381.0,35796,0.18,609,8,12,1
CUST_05937,,,PhD,self employed,16,84107.0,51662,0.35,744,4,9,0
CUST_05703,53,female,High School,salaried,15,24654.0,65631,,688,1,0,0
CUST_01973,,M,BACHELOR,SELF-EMPLOYED,23,83870.0,77578,0.15,694,2,11,0
CUST_00336,,Female,high school,,21,39721.0,90839,0.7,,6,1,0
CUST_02764,46,male,BACHELOR,Salaried,29,,84693,0.75,325,2,0,0
CUST_07908,37,female,PhD,,10,58978.0,15892,0.7,792,8,4,1
CUST_00275,56,,Master,,11,108363.0,84951,0.73,429,6,8,1
CUST_02985,39,F,phd,SELF-EMPLOYED,28,66205.0,67205,0.33,403,7,1,0
CUST_05839,34,male,High School,,20,10432.0,81743,0.27,769,2,14,1
CUST_07135,,F,high school,SELF-EMPLOYED,20,35450.0,93901,0.74,691,4,7,1
CUST_03477,29,female,High School,SELF-EMPLOYED,11,38145.0,42606,0.66,481,2,7,1
CUST_05418,35,Male,high school,Unemployed,0,88149.0,58062,0.18,487,8,6,1
CUST_03558,37,F,Bachelor,self employed,6,34086.0,83254,0.86,436,8,2,1
CUST_02809,55,male,PhD,Salaried,6,38060.0,7026,0.62,706,1,8,0
CUST_09254,54,Male,Bachelor,,18,58845.0,77777,0.32,604,0,12,0
CUST_04861,68,Female,phd,Unemployed,4,53758.0,33629,0.1,688,4,5,0
CUST_09024,32,F,phd,,11,47376.0,78752,0.49,788,5,2,0
CUST_03416,45,M,Master,Unemployed,9,46255.0,33106,0.57,527,7,4,1
CUST_00307,20,M,High School,Unemployed,23,84623.0,47448,0.37,,9,14,1
CUST_03908,44,female,,Salaried,21,7706.0,73466,0.14,715,1,1,1
CUST_00348,68,M,masters,SELF-EMPLOYED,15,86152.0,78375,0.82,370,9,12,1
CUST_00826,,F,phd,Self-Employed,16,34530.0,7057,,578,2,5,0
CUST_09645,68,female,masters,Salaried,0,61099.0,43319,0.71,365,4,14,1
CUST_04482,22,Female,,,16,72218.0,75826,0.59,749,5,7,0
CUST_08743,48,,masters,Self-Employed,17,77759.0,90939,0.47,,6,7,1
CUST_03682,23,Female,High School,Unemployed,2,2910.0,53910,0.3,312,4,8,1
CUST_06077,45,F,phd,Unemployed,4,52669.0,70460,0.86,785,7,4,1
CUST_08516,18,male,BACHELOR,Salaried,20,38298.0,62603,0.75,368,8,10,1
CUST_02053,39,Female,BACHELOR,Salaried,22,59612.0,19245,0.51,326,0,13,1
CUST_00071,59,Female,High School,SELF-EMPLOYED,22,,25645,0.46,677,8,1,0
CUST_05697,56,,PhD,,0,,95217,0.5,377,7,14,0
CUST_09476,67,F,High School,salaried,27,37018.0,76405,0.86,777,9,9,0
CUST_09140,58,Female,high school,Unemployed,20,32240.0,5497,0.86,328,5,10,1
CUST_08299,32,male,High School,self employed,25,27560.0,43948,0.2,367,1,14,1
CUST_01666,32,Male,phd,Self-Employed,,57824.0,45023,0.16,738,0,14,1
CUST_06400,33,F,High School,Unemployed,,43835.0,63844,0.65,714,0,14,1
CUST_06690,49,Male,BACHELOR,Salaried,24,41603.0,73919,0.57,740,0,1,0
CUST_07465,55,female,Bachelor,salaried,24,49099.0,34995,,325,4,5,1
CUST_01445,19,female,,Salaried,0,62380.0,20930,0.65,672,5,1,0
CUST_05407,28,Male,Bachelor,salaried,29,34976.0,40927,,,0,14,0
CUST_05812,31,Female,high school,,25,63694.0,89117,0.34,787,9,6,0
CUST_01695,46,Male,phd,Salaried,12,,7400,0.3,490,6,8,1
CUST_02892,40,Female,BACHELOR,Unemployed,13,66315.0,51408,0.51,756,0,0,0
CUST_01649,56,F,BACHELOR,salaried,15,59200.0,28115,0.46,784,4,1,0
CUST_01574,60,,phd,Salaried,1,26360.0,6011,0.51,548,9,12,1
CUST_03203,54,F,,Salaried,4,54702.0,31965,0.27,579,6,13,1
CUST_04405,39,female,PhD,SELF-EMPLOYED,7,57836.0,50797,0.52,,8,9,0
CUST_01630,24,Male,masters,,10,34768.0,41388,0.22,693,5,14,0
CUST_07716,55,Female,,Self-Employed,0,65673.0,83796,0.32,516,6,8,1
CUST_01881,41,,High School,Unemployed,7,83345.0,34684,0.25,742,8,1,0
CUST_05112,,male,PhD,self employed,29,73884.0,76831,0.65,686,8,6,1
CUST_05074,63,Female,phd,self employed,9,57837.0,93943,0.41,535,5,10,1
CUST_09953,35,F,high school,Unemployed,24,47563.0,76160,0.12,604,0,5,0
CUST_06735,65,Female,High School,Unemployed,18,68061.0,83229,0.8,,8,3,0
CUST_00848,30,Male,High School,,16,47102.0,73498,,563,4,8,0
CUST_06202,65,male,Master,salaried,14,76466.0,21737,0.82,,1,12,1
CUST_09307,21,Male,Bachelor,Salaried,12,,85391,0.11,346,7,0,0
CUST_06069,65,Female,High School,,21,70521.0,66320,0.45,573,6,9,1
CUST_02877,46,Female,,Unemployed,8,24037.0,98059,0.35,839,0,8,1
CUST_00186,37,female,Bachelor,SELF-EMPLOYED,17,49588.0,27623,0.13,441,8,3,1
CUST_03779,36,F,High School,,0,22013.0,78885,0.35,686,2,1,0
CUST_01830,50,M,high school,,21,78686.0,92943,0.34,413,7,5,0
CUST_02959,,male,BACHELOR,salaried,12,41042.0,22490,0.83,766,0,14,1
CUST_09382,61,F,Bachelor,salaried,4,,79327,0.37,736,7,3,0
CUST_06597,19,male,BACHELOR,Self-Employed,5,25482.0,23877,0.79,473,3,11,1
CUST_01234,29,male,masters,,18,66447.0,14156,0.53,478,5,7,1
CUST_06175,22,F,BACHELOR,salaried,,36478.0,98422,0.31,673,5,3,0
CUST_03915,23,,high school,Salaried,5,67953.0,20563,0.51,,5,3,0
CUST_00446,40,female,Bachelor,Unemployed,22,59511.0,60535,0.59,400,2,12,1
CUST_00844,63,F,BACHELOR,salaried,28,5834.0,22460,0.19,624,0,13,0
CUST_07671,66,F,Bachelor,salaried,13,62110.0,45937,0.65,574,0,6,0
CUST_05968,66,female,masters,,4,,8456,0.89,,4,5,0
CUST_07872,54,female,BACHELOR,salaried,7,15185.0,52312,0.46,337,1,8,1
CUST_02440,40,male,phd,salaried,24,40890.0,41189,0.29,565,4,11,0
CUST_03103,,Female,phd,salaried,28,33184.0,63263,,379,8,2,0
CUST_08719,41,M,High School,Salaried,17,51112.0,19546,0.75,513,9,12,1
CUST_07017,26,Female,Master,salaried,,70743.0,80821,0.61,739,5,0,0
CUST_05843,,Male,Master,Self-Employed,17,,69506,0.56,,6,7,0
CUST_01294,43,F,High School,Self-Employed,,9999999.0,33534,0.3,374,9,6,1
CUST_04346,27,Male,masters,salaried,1,,29379,0.42,557,8,12,1
CUST_09156,45,Male,Bachelor,,25,66908.0,57807,0.89,830,7,11,1
CUST_05067,30,female,high school,Self-Employed,16,,46435,,675,2,10,0
CUST_03442,,F,Bachelor,Unemployed,11,51315.0,88126,0.25,334,4,3,1
CUST_09458,25,female,,,28,79284.0,39028,0.19,502,2,11,1
CUST_00267,36,Male,high school,Self-Employed,25,56511.0,39482,0.73,788,1,6,0
CUST_08469,61,,,salaried,18,,41672,0.18,685,9,13,0
CUST_06314,50,M,masters,Self-Employed,13,11742.0,66488,0.29,474,4,0,0
CUST_00776,45,male,Master,,6,77569.0,65772,0.55,319,7,13,1
CUST_09861,43,male,,SELF-EMPLOYED,17,62640.0,8682,0.8,378,8,7,1
CUST_02153,47,Male,,SELF-EMPLOYED,0,74478.0,65464,,,5,3,1
CUST_04920,43,Male,,,5,96112.0,38581,0.43,841,8,8,1
CUST_08375,48,female,Bachelor,Self-Employed,16,57564.0,86477,0.85,589,4,1,0
CUST_09636,,,phd,Salaried,23,76702.0,87675,0.73,637,1,4,0
CUST_09206,,F,masters,SELF-EMPLOYED,13,,21691,0.21,304,4,5,1
CUST_07260,55,male,PhD,salaried,17,57347.0,90985,0.1,,1,0,0
CUST_08561,22,male,High School,Salaried,6,56790.0,41740,0.53,577,2,3,0
CUST_03183,27,F,Bachelor,Unemployed,,,8135,0.48,357,8,1,0
CUST_07018,62,male,PhD,salaried,19,62651.0,65185,0.36,355,1,7,0
CUST_03199,43,female,masters,Salaried,4,72763.0,58467,0.76,756,3,12,0
CUST_07257,,F,phd,Self-Employed,7,69801.0,86460,0.27,330,8,3,0
CUST_01289,40,female,high school,,26,,39782,0.24,520,1,10,0
CUST_04581,46,M,Bachelor,,16,55178.0,20032,0.82,575,1,5,0
CUST_06407,47,Male,High School,SELF-EMPLOYED,19,88979.0,99234,0.52,406,1,4,1
CUST_09075,58,M,phd,self employed,3,66493.0,39726,0.22,777,1,3,0
CUST_07386,42,F,masters,Self-Employed,8,32293.0,58796,0.73,738,7,3,0
CUST_08271,24,,Master,,11,76131.0,71923,0.22,319,1,14,1
CUST_04106,18,female,PhD,Salaried,7,80490.0,64229,0.29,653,1,6,0
CUST_04126,62,M,,SELF-EMPLOYED,,56103.0,91429,0.41,412,4,6,0
CUST_08991,19,male,Master,Self-Employed,23,45852.0,40276,0.34,,1,3,0
CUST_03966,18,male,Bachelor,SELF-EMPLOYED,23,40010.0,91224,0.49,622,6,5,0
CUST_01879,48,male,phd,self employed,9,46090.0,87871,0.43,465,4,8,0
CUST_08627,21,male,,Unemployed,19,83355.0,49142,0.53,443,2,1,1
CUST_09440,36,F,masters,Salaried,23,85265.0,90587,0.76,774,0,2,0
CUST_05321,,Female,masters,,2,51103.0,57686,0.25,558,0,2,0
CUST_03587,53,M,Master,Salaried,16,38681.0,50024,,664,8,13,1
CUST_07613,39,male,high school,,7,39146.0,87758,0.9,,3,1,1
CUST_03865,54,M,,SELF-EMPLOYED,15,44551.0,33280,0.36,592,0,8,0
CUST_09539,65,male,high school,self employed,2,31955.0,75377,0.44,425,0,13,1
CUST_04131,55,Male,BACHELOR,Unemployed,20,52976.0,52383,0.59,461,5,8,1
CUST_01036,58,F,phd,Unemployed,14,62917.0,87563,0.41,489,7,2,1
CUST_00636,66,M,,self employed,26,25208.0,55382,0.34,392,9,12,1
CUST_08295,57,male,high school,Self-Employed,3,89777.0,41956,0.54,478,9,3,0
CUST_04134,57,Female,masters,SELF-EMPLOYED,6,15987.0,29307,0.35,723,8,8,1
CUST_05524,22,female,Master,Unemployed,23,52415.0,34590,0.34,622,8,4,0
CUST_01083,68,F,BACHELOR,salaried,26,52518.0,74098,0.17,718,4,13,0
CUST_00861,20,M,high school,Self-Employed,11,20686.0,19862,0.8,,9,7,1
CUST_05212,49,F,PhD,Salaried,,47726.0,6755,0.46,482,7,10,1
CUST_00903,21,,Bachelor,Self-Employed,,61822.0,68737,0.75,431,5,14,1
CUST_00191,56,female,BACHELOR,salaried,4,18892.0,34157,0.39,,4,2,0
CUST_00109,41,F,high school,Unemployed,11,63664.0,45694,0.38,497,6,5,0
CUST_04455,66,Female,,SELF-EMPLOYED,23,,11704,0.89,484,5,5,1
CUST_01942,52,F,phd,self employed,19,64985.0,69533,0.8,351,1,0,0
CUST_05470,57,,PhD,,13,47324.0,49401,0.75,338,5,5,1
CUST_04331,,female,Bachelor,Salaried,6,60657.0,11786,0.34,849,4,8,1
CUST_08675,49,Female,masters,Self-Employed,13,35926.0,82213,0.37,358,1,6,0
CUST_02040,,,Master,Salaried,0,58647.0,98938,0.7,478,7,4,0
CUST_07571,31,female,phd,salaried,5,39400.0,34327,0.47,661,1,0,0
CUST_07912,,female,BACHELOR,Salaried,2,100064.0,63820,0.27,450,1,13,1
CUST_08655,52,Female,PhD,self employed,27,65525.0,99854,,,7,4,1
CUST_04659,59,M,phd,salaried,21,38523.0,90472,0.64,395,6,3,0
CUST_06630,39,Male,phd,Salaried,22,36632.0,27378,0.71,639,7,6,1
CUST_02775,36,Female,Master,,10,7284.0,84068,0.43,,0,2,0
CUST_04145,48,,Master,SELF-EMPLOYED,23,71433.0,25009,0.52,683,1,0,0
CUST_02323,47,Female,masters,Unemployed,20,53136.0,56050,0.56,339,1,0,0
CUST_00762,27,male,,Unemployed,17,65210.0,65832,0.58,533,1,7,0
CUST_02617,40,male,,Self-Employed,13,,13283,0.67,741,3,10,0
CUST_02411,38,M,Bachelor,Unemployed,15,,37544,0.62,498,7,5,1
CUST_01094,66,M,High School,self employed,17,0.0,92770,0.4,837,1,7,1
CUST_06386,24,female,high school,Unemployed,15,71891.0,52112,0.39,485,3,1,1
CUST_09973,40,Female,masters,SELF-EMPLOYED,,52284.0,39282,,372,0,10,0
CUST_07359,,F,high school,salaried,8,52056.0,16973,0.85,403,5,1,1
CUST_03135,35,F,High School,Self-Employed,2,35195.0,79869,0.74,571,5,6,1
CUST_09867,,male,Master,salaried,,29101.0,75249,0.8,376,2,11,1
CUST_05040,66,male,BACHELOR,Unemployed,,15621.0,48763,0.86,604,8,9,1
CUST_03805,45,female,Master,salaried,13,77602.0,5166,0.71,840,7,6,0
CUST_00884,67,Male,BACHELOR,Self-Employed,9,62528.0,18531,0.29,567,6,12,0
CUST_02654,37,Male,high school,Self-Employed,15,41370.0,74700,0.79,841,5,2,0
CUST_09311,61,,Master,Unemployed,8,72363.0,84380,0.29,832,0,12,1
CUST_07727,52,F,High School,Salaried,,56201.0,23392,0.14,377,7,5,0
CUST_08191,43,M,high school,Unemployed,9,59203.0,59219,,362,7,9,0
CUST_06968,47,,High School,salaried,15,59370.0,12797,0.48,515,6,1,1
CUST_07873,65,female,High School,salaried,18,42018.0,43916,0.47,382,4,1,0
CUST_05874,47,M,BACHELOR,Salaried,6,47099.0,74885,0.43,678,3,7,0
CUST_07238,62,Male,high school,Salaried,25,68909.0,57940,0.83,797,5,14,0
CUST_05192,63,Female,,Self-Employed,12,68355.0,24870,0.72,528,7,10,1
CUST_09831,62,male,Bachelor,Salaried,2,77708.0,41299,,382,4,1,1
CUST_05300,36,Female,phd,salaried,0,64735.0,48327,0.35,819,0,9,1
CUST_02202,22,Male,High School,salaried,14,43820.0,64175,0.1,389,7,7,0
CUST_09301,,female,BACHELOR,,11,37835.0,82582,0.13,517,2,3,0
CUST_06580,51,F,Bachelor,self employed,19,38453.0,63537,0.42,470,8,0,0
CUST_01262,57,F,Master,SELF-EMPLOYED,22,61814.0,44884,0.65,380,8,1,1
CUST_07779,64,,high school,Salaried,1,,54001,0.52,681,2,0,0
CUST_00975,69,Male,high school,Unemployed,5,39638.0,31328,0.55,740,6,7,0
CUST_06030,64,Female,high school,SELF-EMPLOYED,,21272.0,41655,0.41,523,2,0,1
CUST_04925,66,Male,PhD,salaried,3,,21192,0.31,373,9,13,1
CUST_00941,22,M,High School,Salaried,24,73938.0,13911,0.33,360,8,4,0
CUST_05263,24,Male,high school,Self-Employed,15,72358.0,21834,0.66,367,2,1,0
CUST_04723,58,Male,phd,Unemployed,27,80492.0,67787,,,1,14,1
CUST_02387,,M,High School,Salaried,,33314.0,33571,0.19,375,5,5,1
CUST_09873,28,male,high school,self employed,13,62546.0,90726,0.18,560,8,8,0
CUST_05021,45,Male,High School,Salaried,28,49170.0,19227,0.86,,6,13,1
CUST_04391,30,female,phd,SELF-EMPLOYED,3,70663.0,36602,0.69,737,4,1,0
CUST_05148,38,male,Master,SELF-EMPLOYED,15,66468.0,37905,0.41,658,5,5,0
CUST_03221,58,male,high school,Salaried,19,12502.0,33776,0.44,,2,14,0
CUST_03882,44,female,high school,Unemployed,24,48713.0,47882,0.44,567,1,9,0
CUST_09581,33,M,phd,salaried,22,47484.0,83281,0.64,526,6,13,1
CUST_06848,36,Male,PhD,SELF-EMPLOYED,23,29398.0,29513,0.61,629,4,12,0
CUST_06119,64,M,BACHELOR,self employed,21,58657.0,64042,0.52,695,4,5,0
CUST_02789,38,M,masters,SELF-EMPLOYED,0,9701.0,66457,0.9,429,8,10,1
CUST_00944,59,female,high school,SELF-EMPLOYED,7,47819.0,74305,,671,1,6,1
CUST_09047,50,M,PhD,,16,49058.0,49687,0.54,555,5,14,0
CUST_01857,49,F,masters,Salaried,13,,29744,0.6,331,1,10,1
CUST_08804,42,female,BACHELOR,Self-Employed,2,68150.0,45729,,559,3,11,1
CUST_04108,52,male,PhD,salaried,11,82021.0,61648,,663,3,9,1
CUST_05213,59,female,,salaried,14,81982.0,41158,0.61,716,9,11,0
CUST_09005,38,Male,BACHELOR,self employed,25,,52689,,806,6,13,1
CUST_03255,35,,,,4,62082.0,36092,0.71,693,2,5,0
CUST_02690,60,,BACHELOR,,,37196.0,94827,0.63,754,0,9,1
CUST_07598,37,female,PhD,salaried,12,45262.0,34378,0.52,,3,7,0
CUST_09859,,female,High School,self employed,26,75175.0,96761,0.57,587,5,0,0
CUST_01319,44,M,masters,self employed,29,28057.0,82167,0.16,692,2,3,0
CUST_07212,60,,,Self-Employed,28,63234.0,77652,0.75,807,3,4,0
CUST_08943,22,F,,SELF-EMPLOYED,19,76132.0,90401,0.42,491,3,4,1
CUST_05162,56,,high school,Self-Employed,29,33434.0,13627,,421,7,11,1
CUST_09341,48,female,high school,self employed,18,61025.0,52418,0.69,308,8,9,1
CUST_07019,39,Female,BACHELOR,salaried,22,25142.0,95463,0.16,630,2,9,0
CUST_06161,44,Female,BACHELOR,Self-Employed,18,71500.0,69989,0.43,569,0,9,0
CUST_06454,64,male,phd,SELF-EMPLOYED,,54591.0,90918,0.52,710,7,8,0
CUST_03475,39,F,PhD,salaried,18,32191.0,39902,0.47,640,8,10,0
CUST_03505,52,male,PhD,Self-Employed,12,57406.0,21104,0.47,548,1,7,0
CUST_04749,49,male,High School,Self-Employed,17,48053.0,76120,0.33,366,1,8,1
CUST_02477,42,F,High School,self employed,22,88870.0,25110,0.4,493,2,14,1
CUST_05674,67,M,Bachelor,Unemployed,,55480.0,98730,0.56,469,0,1,0
CUST_06838,40,Male,PhD,self employed,24,45724.0,67358,0.17,503,3,2,1
CUST_07586,19,Male,High School,,4,80524.0,77285,0.72,783,8,13,1
CUST_08860,25,male,PhD,Self-Employed,6,35362.0,30209,0.18,560,8,8,0
CUST_06160,32,Male,High School,Unemployed,15,45506.0,13187,0.76,686,6,3,0
CUST_08614,35,Female,phd,,6,21413.0,58833,0.19,532,5,14,1
CUST_06983,20,,phd,,15,,38748,0.26,564,1,3,0
CUST_01874,44,M,,Salaried,9,56922.0,91884,0.88,728,2,5,0
CUST_08649,32,F,masters,salaried,13,67401.0,25447,0.39,319,2,6,1
CUST_05453,45,F,high school,Salaried,23,48659.0,18472,0.18,764,8,10,0
CUST_07738,44,F,phd,SELF-EMPLOYED,21,40330.0,29815,0.52,554,6,13,0
CUST_05096,53,F,BACHELOR,SELF-EMPLOYED,25,29746.0,23328,0.65,486,6,14,1
CUST_02904,25,Female,Master,Salaried,10,52123.0,80578,0.13,796,2,2,0
CUST_00570,27,M,masters,Unemployed,5,84091.0,84152,0.31,580,1,9,0
CUST_01448,22,female,Bachelor,Salaried,21,76363.0,11775,,414,9,11,1
CUST_06167,22,,PhD,salaried,24,93423.0,47186,,,2,5,1
CUST_06458,68,,Master,Unemployed,2,48433.0,20577,0.15,318,8,12,1
CUST_07011,56,Male,Master,self employed,21,44426.0,91949,0.89,719,3,3,0
CUST_07051,21,M,Bachelor,Self-Employed,9,,69752,,546,8,13,1
CUST_06751,36,F,masters,self employed,2,57367.0,21963,0.56,589,0,2,0
CUST_03226,41,male,,salaried,12,72135.0,75542,0.61,716,7,8,1
CUST_09889,46,F,phd,SELF-EMPLOYED,11,67167.0,67858,,320,4,8,1
CUST_03978,35,,PhD,Unemployed,8,55918.0,90148,0.73,381,6,4,0
CUST_04383,50,female,masters,SELF-EMPLOYED,,63469.0,81465,0.39,847,5,1,0
CUST_08207,,male,masters,salaried,25,88851.0,75635,0.53,761,0,1,0
CUST_03539,30,Male,Bachelor,SELF-EMPLOYED,14,68874.0,79852,0.41,723,2,3,0
CUST_05876,30,male,High School,Unemployed,28,58161.0,52674,0.14,307,3,2,0
CUST_07104,31,Female,masters,,5,51547.0,16452,0.67,466,3,0,1
CUST_02827,55,Male,Bachelor,Unemployed,5,32447.0,27158,0.36,656,2,14,1
CUST_06967,29,M,Bachelor,SELF-EMPLOYED,15,45731.0,42092,0.24,524,8,7,1
CUST_04996,66,female,Bachelor,self employed,15,27810.0,12791,0.74,390,4,1,1
CUST_01338,45,Male,masters,self employed,20,73985.0,15705,0.88,615,9,13,0
CUST_03262,24,F,High School,SELF-EMPLOYED,29,71690.0,80498,0.47,316,0,1,0
CUST_06605,31,M,,Self-Employed,5,27973.0,57903,,589,7,2,0
CUST_06213,53,Female,Master,salaried,23,62331.0,97214,0.54,668,8,10,1
CUST_00650,33,F,Bachelor,SELF-EMPLOYED,17,76310.0,86292,,595,0,9,0
CUST_02902,25,female,BACHELOR,Salaried,29,53868.0,96118,0.5,704,1,0,0
CUST_02258,45,F,phd,Unemployed,7,-14420.0,69051,0.87,690,5,11,1
CUST_05395,28,M,Master,salaried,19,,63677,0.19,498,0,2,0
CUST_07644,30,,,Salaried,22,28576.0,59994,0.89,818,3,0,0
CUST_03521,40,Male,Bachelor,SELF-EMPLOYED,16,46614.0,25002,0.83,727,6,14,1
CUST_02730,42,,Bachelor,SELF-EMPLOYED,,33846.0,44989,0.88,836,4,7,1
CUST_06418,32,,PhD,SELF-EMPLOYED,27,54386.0,77610,0.27,780,0,7,1
CUST_04478,32,female,High School,Unemployed,4,78479.0,75704,,522,9,1,0
